query,rank,precision,recall
true crime investigations and criminal psychology,17,1.0,0.361702
true crime investigations and criminal psychology,18,1.0,0.382979
true crime investigations and criminal psychology,19,1.0,0.404255
true crime investigations and criminal psychology,20,1.0,0.425532
true crime investigations and criminal psychology,21,1.0,0.446809
true crime investigations and criminal psychology,22,1.0,0.468085
true crime investigations and criminal psychology,23,1.0,0.489362
true crime investigations and criminal psychology,24,1.0,0.489362
true crime investigations and criminal psychology,25,1.0,0.510638
true crime investigations and criminal psychology,26,1.0,0.531915
true crime investigations and criminal psychology,27,1.0,0.553191
true crime investigations and criminal psychology,28,1.0,0.574468
true crime investigations and criminal psychology,29,1.0,0.595745
true crime investigations and criminal psychology,30,0.965517,0.595745
true crime investigations and criminal psychology,31,0.966667,0.617021
true crime investigations and criminal psychology,32,0.967742,0.638298
true crime investigations and criminal psychology,33,0.96875,0.659574
true crime investigations and criminal psychology,34,0.969697,0.680851
true crime investigations and criminal psychology,35,0.970588,0.702128
true crime investigations and criminal psychology,36,0.971429,0.723404
true crime investigations and criminal psychology,37,0.972222,0.744681
true crime investigations and criminal psychology,38,0.972973,0.765957
true crime investigations and criminal psychology,39,0.973684,0.787234
true crime investigations and criminal psychology,40,0.974359,0.808511
true crime investigations and criminal psychology,41,0.975,0.829787
true crime investigations and criminal psychology,42,0.97561,0.851064
true crime investigations and criminal psychology,43,0.97619,0.87234
true crime investigations and criminal psychology,44,0.976744,0.893617
true crime investigations and criminal psychology,45,0.977273,0.914894
true crime investigations and criminal psychology,46,0.977778,0.93617
true crime investigations and criminal psychology,47,0.978261,0.957447
true crime investigations and criminal psychology,48,0.957447,0.957447
true crime investigations and criminal psychology,49,0.958333,0.978723
true crime investigations and criminal psychology,50,0.959184,1.0
social media addiction and its effects on teenagers,1,0.0,0.0
social media addiction and its effects on teenagers,2,0.0,0.0
social media addiction and its effects on teenagers,3,0.0,0.0
social media addiction and its effects on teenagers,4,0.25,0.111111
social media addiction and its effects on teenagers,5,0.2,0.111111
social media addiction and its effects on teenagers,6,0.166667,0.111111
social media addiction and its effects on teenagers,7,0.142857,0.111111
social media addiction and its effects on teenagers,8,0.125,0.111111
social media addiction and its effects on teenagers,9,0.111111,0.111111
social media addiction and its effects on teenagers,10,0.1,0.111111
social media addiction and its effects on teenagers,11,0.181818,0.222222
social media addiction and its effects on teenagers,12,0.166667,0.222222
social media addiction and its effects on teenagers,13,0.153846,0.222222
social media addiction and its effects on teenagers,14,0.142857,0.222222
social media addiction and its effects on teenagers,15,0.133333,0.222222
social media addiction and its effects on teenagers,16,0.125,0.222222
social media addiction and its effects on teenagers,17,0.117647,0.222222
social media addiction and its effects on teenagers,18,0.111111,0.222222
social media addiction and its effects on teenagers,19,0.105263,0.222222
social media addiction and its effects on teenagers,20,0.1,0.222222
social media addiction and its effects on teenagers,21,0.095238,0.222222
social media addiction and its effects on teenagers,22,0.090909,0.222222
social media addiction and its effects on teenagers,23,0.130435,0.333333
social media addiction and its effects on teenagers,24,0.125,0.333333
social media addiction and its effects on teenagers,25,0.12,0.333333
social media addiction and its effects on teenagers,26,0.153846,0.444444
social media addiction and its effects on teenagers,27,0.185185,0.555556
social media addiction and its effects on teenagers,28,0.214286,0.666667
social media addiction and its effects on teenagers,29,0.206897,0.666667
social media addiction and its effects on teenagers,30,0.233333,0.777778
social media addiction and its effects on teenagers,31,0.225806,0.777778
social media addiction and its effects on teenagers,32,0.21875,0.777778
social media addiction and its effects on teenagers,33,0.212121,0.777778
social media addiction and its effects on teenagers,34,0.205882,0.777778
social media addiction and its effects on teenagers,35,0.2,0.777778
social media addiction and its effects on teenagers,36,0.194444,0.777778
social media addiction and its effects on teenagers,37,0.189189,0.777778
social media addiction and its effects on teenagers,38,0.184211,0.777778
social media addiction and its effects on teenagers,39,0.179487,0.777778
social media addiction and its effects on teenagers,40,0.175,0.777778
social media addiction and its effects on teenagers,41,0.195122,0.888889
social media addiction and its effects on teenagers,42,0.190476,0.888889
social media addiction and its effects on teenagers,43,0.186047,0.888889
social media addiction and its effects on teenagers,44,0.181818,0.888889
social media addiction and its effects on teenagers,45,0.177778,0.888889
social media addiction and its effects on teenagers,46,0.195652,1.0
social media addiction and its effects on teenagers,47,0.191489,1.0
social media addiction and its effects on teenagers,48,0.1875,1.0
social media addiction and its effects on teenagers,49,0.183673,1.0
social media addiction and its effects on teenagers,50,0.18,1.0
diversity and inclusion in the workplace,1,1.0,0.02
diversity and inclusion in the workplace,2,1.0,0.04
diversity and inclusion in the workplace,3,1.0,0.06
diversity and inclusion in the workplace,4,1.0,0.08
diversity and inclusion in the workplace,5,1.0,0.1
diversity and inclusion in the workplace,6,1.0,0.12
diversity and inclusion in the workplace,7,1.0,0.14
diversity and inclusion in the workplace,8,1.0,0.16
diversity and inclusion in the workplace,9,1.0,0.18
diversity and inclusion in the workplace,10,1.0,0.2
diversity and inclusion in the workplace,11,1.0,0.22
diversity and inclusion in the workplace,12,1.0,0.24
diversity and inclusion in the workplace,13,1.0,0.26
diversity and inclusion in the workplace,14,1.0,0.28
diversity and inclusion in the workplace,15,1.0,0.3
diversity and inclusion in the workplace,16,1.0,0.32
diversity and inclusion in the workplace,17,1.0,0.34
diversity and inclusion in the workplace,18,1.0,0.36
diversity and inclusion in the workplace,19,1.0,0.38
diversity and inclusion in the workplace,20,1.0,0.4
diversity and inclusion in the workplace,21,1.0,0.42
diversity and inclusion in the workplace,22,1.0,0.44
diversity and inclusion in the workplace,23,1.0,0.46
diversity and inclusion in the workplace,24,1.0,0.48
diversity and inclusion in the workplace,25,1.0,0.5
diversity and inclusion in the workplace,26,1.0,0.52
diversity and inclusion in the workplace,27,1.0,0.54
diversity and inclusion in the workplace,28,1.0,0.56
diversity and inclusion in the workplace,29,1.0,0.58
diversity and inclusion in the workplace,30,1.0,0.6
diversity and inclusion in the workplace,31,1.0,0.62
diversity and inclusion in the workplace,32,1.0,0.64
diversity and inclusion in the workplace,33,1.0,0.66
diversity and inclusion in the workplace,34,1.0,0.68
diversity and inclusion in the workplace,35,1.0,0.7
diversity and inclusion in the workplace,36,1.0,0.72
diversity and inclusion in the workplace,37,1.0,0.74
diversity and inclusion in the workplace,38,1.0,0.76
diversity and inclusion in the workplace,39,1.0,0.78
diversity and inclusion in the workplace,40,1.0,0.8
diversity and inclusion in the workplace,41,1.0,0.82
diversity and inclusion in the workplace,42,1.0,0.84
diversity and inclusion in the workplace,43,1.0,0.86
diversity and inclusion in the workplace,44,1.0,0.88
diversity and inclusion in the workplace,45,1.0,0.9
diversity and inclusion in the workplace,46,1.0,0.92
diversity and inclusion in the workplace,47,1.0,0.94
diversity and inclusion in the workplace,48,1.0,0.96
diversity and inclusion in the workplace,49,1.0,0.98
diversity and inclusion in the workplace,50,1.0,1.0
cancel culture and free speech debate,1,0.0,0.0
cancel culture and free speech debate,2,0.0,0.0
cancel culture and free speech debate,3,0.0,0.0
cancel culture and free speech debate,4,0.25,0.071429
cancel culture and free speech debate,5,0.2,0.071429
cancel culture and free speech debate,6,0.166667,0.071429
cancel culture and free speech debate,7,0.142857,0.071429
cancel culture and free speech debate,8,0.25,0.142857
cancel culture and free speech debate,9,0.333333,0.214286
cancel culture and free speech debate,10,0.3,0.214286
cancel culture and free speech debate,11,0.272727,0.214286
cancel culture and free speech debate,12,0.333333,0.285714
cancel culture and free speech debate,13,0.384615,0.357143
cancel culture and free speech debate,14,0.428571,0.428571
cancel culture and free speech debate,15,0.4,0.428571
cancel culture and free speech debate,16,0.4375,0.5
cancel culture and free speech debate,17,0.411765,0.5
cancel culture and free speech debate,18,0.388889,0.5
cancel culture and free speech debate,19,0.421053,0.571429
cancel culture and free speech debate,20,0.4,0.571429
cancel culture and free speech debate,21,0.428571,0.642857
cancel culture and free speech debate,22,0.409091,0.642857
cancel culture and free speech debate,23,0.434783,0.714286
cancel culture and free speech debate,24,0.416667,0.714286
cancel culture and free speech debate,25,0.4,0.714286
cancel culture and free speech debate,26,0.4,0.714286
cancel culture and free speech debate,27,0.384615,0.714286
cancel culture and free speech debate,28,0.37037,0.714286
cancel culture and free speech debate,29,0.357143,0.714286
cancel culture and free speech debate,30,0.344828,0.714286
cancel culture and free speech debate,31,0.333333,0.714286
cancel culture and free speech debate,32,0.322581,0.714286
cancel culture and free speech debate,33,0.3125,0.714286
cancel culture and free speech debate,34,0.30303,0.714286
