query,rank,precision,recall
true crime investigations and criminal psychology,49,0.918367,0.978261
true crime investigations and criminal psychology,50,0.92,1.0
social media addiction and its effects on teenagers,1,1.0,0.02
social media addiction and its effects on teenagers,2,1.0,0.04
social media addiction and its effects on teenagers,3,1.0,0.06
social media addiction and its effects on teenagers,4,1.0,0.08
social media addiction and its effects on teenagers,5,1.0,0.1
social media addiction and its effects on teenagers,6,1.0,0.12
social media addiction and its effects on teenagers,7,1.0,0.14
social media addiction and its effects on teenagers,8,1.0,0.16
social media addiction and its effects on teenagers,9,1.0,0.18
social media addiction and its effects on teenagers,10,1.0,0.2
social media addiction and its effects on teenagers,11,1.0,0.22
social media addiction and its effects on teenagers,12,1.0,0.24
social media addiction and its effects on teenagers,13,1.0,0.26
social media addiction and its effects on teenagers,14,1.0,0.28
social media addiction and its effects on teenagers,15,1.0,0.3
social media addiction and its effects on teenagers,16,1.0,0.32
social media addiction and its effects on teenagers,17,1.0,0.34
social media addiction and its effects on teenagers,18,1.0,0.36
social media addiction and its effects on teenagers,19,1.0,0.38
social media addiction and its effects on teenagers,20,1.0,0.4
social media addiction and its effects on teenagers,21,1.0,0.42
social media addiction and its effects on teenagers,22,1.0,0.44
social media addiction and its effects on teenagers,23,1.0,0.46
social media addiction and its effects on teenagers,24,1.0,0.48
social media addiction and its effects on teenagers,25,1.0,0.5
social media addiction and its effects on teenagers,26,1.0,0.52
social media addiction and its effects on teenagers,27,1.0,0.54
social media addiction and its effects on teenagers,28,1.0,0.56
social media addiction and its effects on teenagers,29,1.0,0.58
social media addiction and its effects on teenagers,30,1.0,0.6
social media addiction and its effects on teenagers,31,1.0,0.62
social media addiction and its effects on teenagers,32,1.0,0.64
social media addiction and its effects on teenagers,33,1.0,0.66
social media addiction and its effects on teenagers,34,1.0,0.68
social media addiction and its effects on teenagers,35,1.0,0.7
social media addiction and its effects on teenagers,36,1.0,0.72
social media addiction and its effects on teenagers,37,1.0,0.74
social media addiction and its effects on teenagers,38,1.0,0.76
social media addiction and its effects on teenagers,39,1.0,0.78
social media addiction and its effects on teenagers,40,1.0,0.8
social media addiction and its effects on teenagers,41,1.0,0.82
social media addiction and its effects on teenagers,42,1.0,0.84
social media addiction and its effects on teenagers,43,1.0,0.86
social media addiction and its effects on teenagers,44,1.0,0.88
social media addiction and its effects on teenagers,45,1.0,0.9
social media addiction and its effects on teenagers,46,1.0,0.92
social media addiction and its effects on teenagers,47,1.0,0.94
social media addiction and its effects on teenagers,48,1.0,0.96
social media addiction and its effects on teenagers,49,1.0,0.98
social media addiction and its effects on teenagers,50,1.0,1.0
diversity and inclusion in the workplace,1,1.0,0.020833
diversity and inclusion in the workplace,2,1.0,0.041667
diversity and inclusion in the workplace,3,1.0,0.0625
diversity and inclusion in the workplace,4,1.0,0.083333
diversity and inclusion in the workplace,5,1.0,0.104167
diversity and inclusion in the workplace,6,1.0,0.125
diversity and inclusion in the workplace,7,1.0,0.145833
diversity and inclusion in the workplace,8,1.0,0.166667
diversity and inclusion in the workplace,9,1.0,0.1875
diversity and inclusion in the workplace,10,1.0,0.208333
diversity and inclusion in the workplace,11,1.0,0.229167
diversity and inclusion in the workplace,12,1.0,0.25
diversity and inclusion in the workplace,13,1.0,0.270833
diversity and inclusion in the workplace,14,1.0,0.291667
diversity and inclusion in the workplace,15,1.0,0.3125
diversity and inclusion in the workplace,16,1.0,0.333333
diversity and inclusion in the workplace,17,1.0,0.354167
diversity and inclusion in the workplace,18,1.0,0.375
diversity and inclusion in the workplace,19,1.0,0.395833
diversity and inclusion in the workplace,20,1.0,0.416667
diversity and inclusion in the workplace,21,1.0,0.4375
diversity and inclusion in the workplace,22,1.0,0.458333
diversity and inclusion in the workplace,23,1.0,0.479167
diversity and inclusion in the workplace,24,1.0,0.5
diversity and inclusion in the workplace,25,1.0,0.520833
diversity and inclusion in the workplace,26,1.0,0.541667
diversity and inclusion in the workplace,27,1.0,0.5625
diversity and inclusion in the workplace,28,1.0,0.583333
diversity and inclusion in the workplace,29,1.0,0.604167
diversity and inclusion in the workplace,30,1.0,0.625
diversity and inclusion in the workplace,31,1.0,0.645833
diversity and inclusion in the workplace,32,1.0,0.666667
diversity and inclusion in the workplace,33,1.0,0.6875
diversity and inclusion in the workplace,34,1.0,0.708333
diversity and inclusion in the workplace,35,1.0,0.729167
diversity and inclusion in the workplace,36,0.972222,0.729167
diversity and inclusion in the workplace,37,0.972973,0.75
diversity and inclusion in the workplace,38,0.973684,0.770833
diversity and inclusion in the workplace,39,0.974359,0.791667
diversity and inclusion in the workplace,40,0.975,0.8125
diversity and inclusion in the workplace,41,0.97561,0.833333
diversity and inclusion in the workplace,42,0.97619,0.854167
diversity and inclusion in the workplace,43,0.976744,0.875
diversity and inclusion in the workplace,44,0.977273,0.895833
diversity and inclusion in the workplace,45,0.955556,0.895833
diversity and inclusion in the workplace,46,0.956522,0.916667
diversity and inclusion in the workplace,47,0.957447,0.9375
diversity and inclusion in the workplace,48,0.958333,0.958333
diversity and inclusion in the workplace,49,0.959184,0.979167
diversity and inclusion in the workplace,50,0.96,1.0
cancel culture and free speech debate,1,1.0,0.021277
cancel culture and free speech debate,2,1.0,0.042553
cancel culture and free speech debate,3,1.0,0.06383
cancel culture and free speech debate,4,1.0,0.085106
cancel culture and free speech debate,5,1.0,0.106383
cancel culture and free speech debate,6,1.0,0.12766
cancel culture and free speech debate,7,1.0,0.148936
cancel culture and free speech debate,8,1.0,0.170213
cancel culture and free speech debate,9,1.0,0.191489
cancel culture and free speech debate,10,1.0,0.212766
cancel culture and free speech debate,11,1.0,0.234043
cancel culture and free speech debate,12,1.0,0.255319
cancel culture and free speech debate,13,1.0,0.276596
cancel culture and free speech debate,14,1.0,0.297872
cancel culture and free speech debate,15,1.0,0.319149
cancel culture and free speech debate,16,1.0,0.340426
cancel culture and free speech debate,17,1.0,0.361702
cancel culture and free speech debate,18,1.0,0.382979
cancel culture and free speech debate,19,1.0,0.404255
cancel culture and free speech debate,20,1.0,0.425532
cancel culture and free speech debate,21,1.0,0.446809
cancel culture and free speech debate,22,1.0,0.468085
cancel culture and free speech debate,23,1.0,0.489362
cancel culture and free speech debate,24,1.0,0.510638
cancel culture and free speech debate,25,1.0,0.531915
cancel culture and free speech debate,26,1.0,0.553191
cancel culture and free speech debate,27,1.0,0.574468
cancel culture and free speech debate,28,1.0,0.595745
cancel culture and free speech debate,29,1.0,0.617021
cancel culture and free speech debate,30,1.0,0.638298
cancel culture and free speech debate,31,1.0,0.659574
cancel culture and free speech debate,32,1.0,0.680851
cancel culture and free speech debate,33,1.0,0.702128
cancel culture and free speech debate,34,1.0,0.723404
cancel culture and free speech debate,35,1.0,0.744681
cancel culture and free speech debate,36,1.0,0.765957
cancel culture and free speech debate,37,1.0,0.787234
cancel culture and free speech debate,38,0.973684,0.787234
cancel culture and free speech debate,39,0.974359,0.808511
cancel culture and free speech debate,40,0.975,0.829787
cancel culture and free speech debate,41,0.97561,0.851064
cancel culture and free speech debate,42,0.97619,0.87234
cancel culture and free speech debate,43,0.976744,0.893617
cancel culture and free speech debate,44,0.977273,0.914894
cancel culture and free speech debate,45,0.977778,0.93617
cancel culture and free speech debate,46,0.956522,0.93617
cancel culture and free speech debate,47,0.957447,0.957447
cancel culture and free speech debate,48,0.9375,0.957447
cancel culture and free speech debate,49,0.938776,0.978723
cancel culture and free speech debate,50,0.94,1.0
parenting advice and raising children,1,1.0,0.027778
parenting advice and raising children,2,1.0,0.055556
parenting advice and raising children,3,1.0,0.083333
parenting advice and raising children,4,1.0,0.111111
parenting advice and raising children,5,1.0,0.138889
parenting advice and raising children,6,0.833333,0.138889
parenting advice and raising children,7,0.857143,0.166667
parenting advice and raising children,8,0.75,0.166667
parenting advice and raising children,9,0.777778,0.194444
parenting advice and raising children,10,0.8,0.222222
parenting advice and raising children,11,0.818182,0.25
parenting advice and raising children,12,0.833333,0.277778
parenting advice and raising children,13,0.769231,0.277778
parenting advice and raising children,14,0.785714,0.305556
parenting advice and raising children,15,0.8,0.333333
parenting advice and raising children,16,0.8125,0.361111
parenting advice and raising children,17,0.823529,0.388889
parenting advice and raising children,18,0.833333,0.416667
parenting advice and raising children,19,0.842105,0.444444
parenting advice and raising children,20,0.85,0.472222
parenting advice and raising children,21,0.809524,0.472222
parenting advice and raising children,22,0.818182,0.5
parenting advice and raising children,23,0.782609,0.5
parenting advice and raising children,24,0.75,0.5
parenting advice and raising children,25,0.76,0.527778
parenting advice and raising children,26,0.769231,0.555556
parenting advice and raising children,27,0.777778,0.583333
parenting advice and raising children,28,0.785714,0.611111
parenting advice and raising children,29,0.793103,0.638889
parenting advice and raising children,30,0.766667,0.638889
parenting advice and raising children,31,0.774194,0.666667
parenting advice and raising children,32,0.75,0.666667
